NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),ENERGYSTARScore,Latitude,Longitude,BuildingAge,RT_Avenue,RT_Other,RT_Street,RT_Way,PP_K-12 School,PP_Large Office,PP_Mixed Use Property,PP_Non-Refrigerated Warehouse,PP_Other,PP_Retail Store,PP_Small- and Mid-Sized Office,PP_Warehouse,SiteEnergyUse(kBtu),TotalGHGEmissions
1.0,1.0,56884.0,56884.0,71.0,47.66206,-122.38948,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1388345.125,37.49
1.0,1.0,39350.0,39350.0,44.75,47.72178,-122.29498,37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267135.0938,1.86
1.0,1.0,102500.0,102500.0,81.0,47.52222,-122.36892,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7305474.0,158.55
1.0,1.0,41428.0,41428.0,94.0,47.49933098,-122.2626561,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1223425.0,35.98
1.0,2.0,156188.0,156188.0,74.0,47.55267715,-122.32740784,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6233927.0,54.51
1.0,7.0,150453.0,115718.0,83.0,47.6203118,-122.3428044,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6722886.0,191.58
1.0,3.0,38148.0,38148.0,95.0,47.61187009,-122.3433692,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1493137.0,10.41
1.0,2.0,90000.0,90000.0,87.0,47.54983,-122.32858,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1429146.375,17.17
1.0,1.0,100386.0,100386.0,31.25,47.56845,-122.32732,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3626431.5,95.93
1.0,16.0,480840.0,339240.0,94.0,47.61516,-122.33303,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17867002.0,130.73
1.0,3.0,34106.0,34106.0,35.0,47.64934199,-122.3558772,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2074152.0,14.46
1.0,1.0,43728.0,43728.0,77.0,47.6060791,-122.34104919,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10721568.0,549.74
1.0,1.0,35222.0,35222.0,5.0,47.57018044,-122.3233796,61.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1813864.0,45.94
1.0,2.0,25380.0,25380.0,53.5,47.60895,-122.34052,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6901554.0,218.79
1.0,11.0,102846.0,102846.0,96.0,47.61108,-122.34217,93.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5327249.5,281.55
39.0,2.0,2200000.0,2200000.0,70.75,47.60869656,-122.3145944,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115080128.0,3232.23
1.0,3.0,34976.0,34976.0,56.0,47.62591,-122.35843,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,873711.125,15.7
1.0,3.0,80004.0,80004.0,45.0,47.61448142,-122.3098028,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14265421.0,99.45
1.0,1.0,21101.0,21101.0,67.5,47.56067,-122.32646,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675772.875,27.97
1.0,1.0,25920.0,25920.0,72.25,47.58513,-122.30645,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1219744.75,12.48
1.0,19.0,385274.0,385274.0,82.5,47.60355377,-122.32830048,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50899248.0,1795.42
1.0,3.0,22381.0,22381.0,63.75,47.61342712,-122.33881943,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3766069.0,139.38
1.0,2.0,175565.0,175565.0,88.0,47.68245037,-122.2939354,65.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6227419.0,258.67
1.0,5.0,136758.0,136758.0,90.0,47.65642,-122.31475,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6275367.5,175.46
1.0,4.0,92092.0,71037.0,6.0,47.66328657,-122.3755312,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4678999.0,32.62
1.0,1.0,20236.0,20236.0,81.0,47.72288,-122.34065,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1965182.25,49.58
1.0,3.0,45864.0,45864.0,89.0,47.61952541,-122.3584613,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3043767.0,135.56
1.0,14.0,310490.0,310490.0,77.75,47.60421,-122.32919,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21169502.0,380.37
1.0,14.0,137350.0,137350.0,89.0,47.60902,-122.33674,87.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6366084.5,202.99
1.0,11.0,169020.0,169020.0,90.0,47.61439383,-122.33913932,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10110827.0,322.79
1.0,1.0,28144.0,28144.0,19.0,47.58517,-122.32853,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,858701.0,8.22
1.0,2.0,131013.0,131013.0,88.0,47.72463,-122.35315,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3894584.5,124.92
1.0,1.0,116101.0,116101.0,50.75,47.64342,-122.3997,64.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.21
1.0,42.0,304346.0,304346.0,82.0,47.60188155,-122.33206429,103.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19609472.0,597.76
1.0,3.0,29392.0,25558.0,91.0,47.64430073,-122.3262467,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,819378.0,12.54
1.0,2.0,33300.0,33300.0,94.0,47.66388205,-122.3368138,105.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530744.0,67.62
1.0,3.0,45864.0,45864.0,94.0,47.61954,-122.35847,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2590622.0,115.43
1.0,9.0,168449.0,153882.0,61.0,47.59271999,-122.3336896,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13116256.0,402.03
1.0,2.0,52000.0,52000.0,61.0,47.62395,-122.35077,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2726369.0,101.83
1.0,2.0,22220.0,22220.0,83.0,47.67751761,-122.28984675,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,797435.0,27.69
1.0,3.0,40304.0,28304.0,5.0,47.57296,-122.38643,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1961581.5,13.67
1.0,2.0,23040.0,23040.0,99.0,47.61481,-122.31536,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79711.79688,0.87
1.0,3.0,47215.0,47215.0,73.0,47.60071182,-122.33378601,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3039626.0,67.22
1.0,1.0,66133.0,66133.0,78.25,47.58295949,-122.3248752,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5477570.0,56.8
1.0,2.0,53575.0,53575.0,50.0,47.71286,-122.33635,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31803568.0,619.9
1.0,1.0,50000.0,50000.0,55.75,47.62759,-122.33661,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7548807.0,225.69
1.0,10.0,63409.0,55652.0,90.0,47.61356,-122.33665,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3444270.0,170.51
1.0,1.0,82852.0,82852.0,83.0,47.59366,-122.32666,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2153603.5,65.56
1.0,2.0,184125.0,184125.0,89.0,47.52383423,-122.2660141,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8037287.0,294.12
1.0,2.0,108036.0,108036.0,65.5,47.58542,-122.32185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4991893.5,91.98
1.0,1.0,104099.0,104099.0,34.75,47.56637,-122.33273,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17695420.0,142.36
1.0,2.0,56193.0,56193.0,38.0,47.54919217,-122.3219868,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2474457.0,45.68
1.0,14.0,144614.0,144614.0,89.0,47.61665,-122.33261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5525072.5,50.32
1.0,4.0,203504.0,203504.0,72.0,47.59457628,-122.3244189,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3780078.0,26.35
1.0,1.0,22803.0,22803.0,81.0,47.5829049,-122.3228994,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,626612.0,14.6
1.0,1.0,84595.0,84595.0,44.0,47.66327432,-122.3744499,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1417778.0,41.06
1.0,1.0,63153.0,63153.0,91.75,47.66375728,-122.3002168,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4917420.0,44.38
1.0,6.0,150545.0,100528.0,26.0,47.61180149,-122.3202724,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13720714.0,464.77
1.0,15.0,230880.0,230880.0,70.75,47.60683648,-122.3346694,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63668488.0,443.86
1.0,4.0,193788.0,155934.0,59.0,47.6214758,-122.3430502,68.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16760217.0,116.84
1.0,2.0,29525.0,29525.0,77.0,47.52526,-122.27092,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297812.75,24.42
1.0,1.0,28808.0,28808.0,29.0,47.66185,-122.33594,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9232576.0,226.73
1.0,2.0,20088.0,20088.0,48.0,47.72285043,-122.3459776,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,336461.0,2.35
1.0,2.0,74840.0,74840.0,48.0,47.60133,-122.31088,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8268496.5,249.46
1.0,2.0,27938.0,27938.0,97.0,47.61556,-122.32048,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1027394.313,7.31
1.0,2.0,24000.0,24000.0,73.0,47.54974,-122.3261,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1088556.25,7.59
1.0,2.0,41022.0,41022.0,56.25,47.54547838,-122.2759121,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3857679.0,26.89
1.0,3.0,29340.0,29340.0,50.0,47.61252,-122.34565,106.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2160420.0,75.99
1.0,6.0,95760.0,79920.0,83.0,47.5992,-122.33223,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5392617.5,74.45
1.0,1.0,36701.0,36701.0,93.0,47.69878269,-122.3081331,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307883.0,39.1
1.0,5.0,57452.0,57452.0,41.0,47.60552597,-122.33163032,108.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7481768.0,265.5
1.0,4.0,126823.0,85284.0,72.0,47.65476,-122.34732,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6042399.5,131.02
1.0,3.0,83118.0,83118.0,51.0,47.60939705,-122.3370035,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2643948.0,27.66
1.0,3.0,20565.0,20565.0,62.0,47.61600059,-122.34957618,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,841841.0,5.87
1.0,1.0,20332.0,20332.0,73.25,47.67642,-122.3035,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,392683.6875,10.99
1.0,1.0,48850.0,48850.0,69.25,47.60514,-122.32613,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1063480.5,65.05
1.0,2.0,32961.0,32961.0,57.0,47.71920385,-122.3218488,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845068.0,61.36
1.0,3.0,39927.0,39927.0,43.0,47.7007902,-122.3272232,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3393302.0,23.66
1.0,1.0,38624.0,38624.0,83.0,47.67365,-122.26293,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424157.25,38.78
1.0,2.0,48882.0,41649.0,53.0,47.55391552,-122.2787918,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6592304.0,223.34
1.0,14.0,310490.0,310490.0,77.75,47.60403674,-122.32877322,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21781324.0,381.89
1.0,4.0,66842.0,66842.0,31.0,47.59701,-122.33378,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5608600.5,138.35
1.0,3.0,204961.0,204961.0,94.0,47.55237,-122.31391,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8190809.0,226.06
0.0,3.0,39115.0,39115.0,42.0,47.60865416,-122.3205904,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3735308.5,60.04
1.0,1.0,20993.0,20993.0,54.0,47.59523,-122.32334,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,923812.8125,10.8
1.0,2.0,21364.0,21364.0,86.0,47.56633,-122.38725,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,965651.125,43.8
1.0,1.0,72719.0,72719.0,28.0,47.56676,-122.35247,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2581741.75,42.74
2.0,4.0,50017.0,50017.0,53.0,47.65772,-122.31756,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5448975.0,191.2
1.0,1.0,20484.0,20484.0,69.0,47.55464,-122.31576,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,822636.625,38.38
1.0,1.0,23166.0,23166.0,77.25,47.70969561,-122.3456598,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3294645.0,174.98
1.0,4.0,76624.0,76624.0,91.0,47.59511688,-122.3270857,85.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2660396.0,28.78
1.0,1.0,35289.0,35289.0,52.0,47.51992759,-122.3212647,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,821046.0,15.43
1.0,2.0,25532.0,25532.0,92.25,47.66144,-122.38723,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,627854.125,4.38
1.0,2.0,21592.0,21592.0,47.0,47.59692,-122.30601,94.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431784.0,54.24
1.0,1.0,30004.0,30004.0,57.75,47.51081215,-122.28276297,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,451738.0,3.15
1.0,2.0,34948.0,19193.0,17.0,47.6616,-122.31393,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1159807.125,8.09
1.0,1.0,45155.0,45155.0,6.0,47.70265004,-122.3424789,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6781960.0,157.13
1.0,1.0,22972.0,22972.0,12.0,47.57816922,-122.3255771,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,474811.0,3.31
1.0,4.0,22840.0,22840.0,61.0,47.60102844,-122.33378601,115.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,918514.0,6.4
1.0,2.0,29498.0,29498.0,67.25,47.64306,-122.34219,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3768900.5,50.05
1.0,3.0,25111.0,25111.0,81.0,47.69889975,-122.3416102,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,853454.0,20.6
1.0,1.0,18258.0,18258.0,46.5,47.53939,-122.29536,78.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1152896.25,41.27
1.0,2.0,33332.0,33332.0,52.75,47.58809497,-122.310103,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,662012.0,22.78
1.0,1.0,37864.0,37864.0,61.0,47.56137,-122.38524,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8025696.0,176.75
1.0,2.0,20400.0,20400.0,69.0,47.57941,-122.3336,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,438557.0,12.17
1.0,2.0,99765.0,99765.0,67.5,47.61699416,-122.320405,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3616057.0,89.39
1.0,0.0,934292.0,934292.0,34.5,47.61267744,-122.33393177,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63811044.0,1558.85
1.0,4.0,51390.0,51390.0,89.0,47.73141,-122.3458,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3611538.0,127.29
1.0,1.0,22176.0,22176.0,78.0,47.51912749,-122.321168,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,499887.0,21.85
1.0,2.0,20747.0,20747.0,66.25,47.58787,-122.33365,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1001964.0,17.45
1.0,3.0,21947.0,21947.0,64.5,47.5823,-122.32937,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1554599.25,37.83
1.0,3.0,40686.0,40686.0,61.0,47.62346268,-122.33804321,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2116209.0,70.84
1.0,1.0,123061.0,123061.0,59.0,47.56064,-122.32522,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1987934.625,13.86
1.0,29.0,500000.0,500000.0,93.0,47.61125,-122.33494,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18848780.0,131.4
1.0,3.0,85126.0,85126.0,1.0,47.54103,-122.33766,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37951708.0,166.13
1.0,4.0,162222.0,148022.0,75.0,47.62557152,-122.347197,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7753080.0,208.03
1.0,2.0,32928.0,32928.0,9.0,47.66272,-122.31798,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5652231.0,39.4
1.0,4.0,28844.0,28844.0,43.25,47.65804,-122.36537,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,910718.6875,6.35
1.0,1.0,88400.0,88400.0,11.0,47.52726155,-122.29392927,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6471427.0,144.17
1.0,1.0,67356.0,67356.0,59.25,47.59455098,-122.3218127,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6577130.0,211.33
1.0,2.0,61052.0,61052.0,84.0,47.65702213,-122.3240145,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189030.0,40.78
1.0,5.0,40552.0,40552.0,99.0,47.59985908,-122.325981,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1162131.0,51.4
1.0,3.0,494835.0,494835.0,8.0,47.53493,-122.31788,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,448385312.0,16870.98
1.0,4.0,73320.0,73320.0,67.0,47.59960585,-122.3306596,113.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1041304.0,26.41
1.0,1.0,44700.0,44700.0,53.75,47.54412779,-122.30873835,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2065156.0,30.45
1.0,6.0,194104.0,194104.0,100.0,47.62644,-122.30429,108.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219841.5,243.23
1.0,6.0,205521.0,205521.0,94.0,47.60353,-122.33558,116.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8138616.5,282.46
1.0,1.0,50785.0,50785.0,57.0,47.57903,-122.29982,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7439009.0,195.43
1.0,2.0,98024.0,98024.0,77.0,47.53692799,-122.3326807,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3228330.0,70.96
1.0,1.0,45842.0,45842.0,98.0,47.58333968,-122.3253069,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,816846.0,10.97
1.0,1.0,30375.0,30375.0,73.0,47.51127,-122.281,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,345866.6875,2.41
1.0,1.0,26208.0,26208.0,79.0,47.52254,-122.36627,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1608884.25,37.61
1.0,1.0,389000.0,389000.0,76.75,47.62208,-122.35398,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23658978.0,607.41
1.0,6.0,73260.0,73260.0,82.0,47.59856,-122.33379,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2853189.5,19.89
1.0,2.0,57298.0,57298.0,91.0,47.67363,-122.39152,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586388.75,11.06
1.0,4.0,129000.0,103200.0,85.0,47.58360662,-122.3337054,115.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3983784.0,27.77
1.0,1.0,24825.0,23562.0,45.0,47.61812,-122.35509,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,439521.0938,11.14
1.0,1.0,21850.0,21850.0,100.0,47.6112481,-122.2879403,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,316217.0,12.75
0.0,5.0,57600.0,57600.0,54.75,47.6005,-122.33514,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6983736.0,223.36
1.0,11.0,124721.0,124721.0,58.0,47.63,-122.3396,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13898181.0,365.79
1.0,5.0,508160.0,508160.0,77.0,47.62261963,-122.33674622,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27139746.0,396.18
1.0,1.0,11968.0,11968.0,78.5,47.6933,-122.37717,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,783423.0,23.0
1.0,3.0,66138.0,53552.0,21.0,47.58701148,-122.3347036,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4751090.0,33.12
1.0,3.0,32691.0,32691.0,99.0,47.63111,-122.35814,94.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971990.3125,29.82
